num,artist_id,artist_name,artist_mbtags,tempo,key,class
355,AR7TTCH1187FB3F95C,Leon Russell & New Grass Revival,,157.746,5.0,47
356,ARF6ZTO1187FB3684F,Story Of The Year,,100.03200000000001,6.0,9
357,ARPYBWQ1187B989C0D,Natural Elements,,185.88,1.0,56
358,ARU0HTX1187B98B4C6,Lisa Lynne,,94.031,0.0,38
359,ARUE3AK1187B9AC923,Neil Sedaka,classic pop and rock,76.013,4.0,23
360,AR6W9T51187B9A8B8E,Maurice Larcange,,133.553,1.0,8
361,ARQ05GM1187B990512,A Static Lullaby,,202.233,2.0,56
362,AR1Y2PT1187FB5B9CE,John Wesley_ John Wesley,,133.405,7.0,17
363,ARXN7S71187B9941BE,Coph Nia,,116.819,5.0,23
364,AR1072G1187FB5B351,Tabu feat. Mitzib,,127.887,10.0,5
365,ARXIIEY1187FB44EAF,Nights Like These,,124.87200000000001,5.0,23
366,ARBUOOR1187B997391,Oasis,,136.94799999999998,0.0,18
367,ARQ9BO41187FB5CF1F,John Davis & Emma Doyle,,169.878,0.0,28
368,ARGC7FQ1187FB409CC,Stew,,100.62100000000001,7.0,9
369,ARRS5961187B99F9DE,Jauida,,101.01,7.0,11
370,AR14CJ91187FB3A994,Eddy Arnold,,157.779,10.0,27
371,ARJV0U41187B9AB715,All Time Low,,91.48299999999999,2.0,46
372,AR502DZ1187B98F8E1,Brian Dullaghan,,99.109,10.0,50
373,ARWI6LR1187FB46E9F,Richard Galliano,,76.296,9.0,33
374,AR0AVIB1187FB37D01,Regina Belle,,92.67200000000001,7.0,45
375,AR7OCK81187B98D1F1,Debbie Davies,,116.984,7.0,37
376,ARABFU01187FB46712,STEVE CAMP,,139.07,5.0,53
377,ARF88UQ1187FB5A3E9,Jay Tee & Baby Bash,,98.98299999999999,6.0,9
378,ARQZTGO11E8F5C0768,The Stolen Minks,,123.695,2.0,42
379,AR08GQF1187B98E316,Daath,metal,97.15100000000001,0.0,8
380,ARZGMLE11F4C840C9D,Extasick,,91.459,2.0,21
381,AROATPL1187FB48E12,UFO,latvian,116.11,7.0,10
382,ARBXIDR1187B9AB77E,Avril - Remix By Ana Rago,dance and electronica,85.28200000000001,6.0,37
383,ARYCP7D1187B99516B,Pat Travers,canadian,140.872,9.0,55
384,ARVN9FZ1187FB393F1,SNOWPATROL,northern irish,144.003,0.0,4
385,ARMD6JB1187FB3B0E7,Die Fantastischen Vier,german,120.001,9.0,3
386,ARFAGIR1187B997EA1,Jeanie Lambe & The Danny Moss Quartet,,168.558,8.0,20
387,AR6C8EJ1187FB3F473,Nelson Ned,,146.061,10.0,57
388,AROHMXL1187B9AF4B2,Yung Joc,,174.019,4.0,13
389,ARWNRBH1187B9B7E68,Philippe Sarde,french,85.691,2.0,21
390,ARRVUWA1187B9A0FE2,Orquesta AragA3n,,92.60600000000001,7.0,48
391,AR0LVFQ1187B9A84E0,Jason Miles,,163.97,0.0,14
392,ARZCEOJ1187B9A91C0,State of Chaos,,97.619,2.0,21
393,ARD2NDU1187B99B615,Dropkick Murphys,folk punk,183.808,9.0,20
394,AREJO121187B995676,Taint,,92.044,1.0,18
395,AR5WPYF1187B9B40DA,VHS Or Beta,,126.806,9.0,5
396,ARN5BHA1187B99E072,Leonard Kwan,hawaiian,108.912,5.0,22
397,ARUZL121187FB4B42D,True Believers,alternative rock,160.731,6.0,30
398,ARW040W1187FB51082,Les Hurlements D'leo,french,104.307,7.0,24
399,ARQ7XJG1187B991CEC,Charanga Forever,,203.96400000000003,1.0,56
400,AR7S48C1187B99711E,Zuzu Bollin,,131.683,10.0,57
401,ARM7C1Q1187FB471C8,Bullet For My Valentine,welsh,188.924,0.0,56
402,ARYHTYH11EBCD7C884,The Hit Factory,,126.34200000000001,7.0,49
403,AR7UOUK1187B99078C,Terry Snyder,,112.09700000000001,10.0,57
404,ARGEKDX1187FB3A5BF,Marcus Miller,,125.147,0.0,43
405,ARNQESK11F4C83FD6F,Beatnuts,,87.634,6.0,48
406,ARN03F71187FB4E3F4,Ayo,soul and reggae,128.689,0.0,28
407,ARJ9B1V1187FB4DD1F,Kid Sister,soul and reggae,140.026,10.0,3
408,ARSS1OZ1187FB54440,Mons Leidvin Takle,,147.576,7.0,11
409,ARDG9Z71187B997023,Public Image Ltd,uk,193.56,9.0,20
410,ARZWK2R1187B98F09F,Rise Against,hardcore punk,122.006,10.0,55
411,ARNNQ9E1187FB3C82F,Sizzla,soul and reggae,190.01,7.0,35
412,ARWI6LR1187FB46E9F,Richard Galliano,,111.663,0.0,4
413,ARWSMC91187B9AD369,Helen Love,rock and indie,100.76,2.0,21
414,ARZAXOR11F4C83EB65,David Mingyue Liang,,163.67,2.0,19
415,ARFK98R1187B9B0552,Pursuit Of Happiness,,127.29799999999999,7.0,41
416,ARU9Q5Q1187FB3D6EB,Bobby Hutcherson,,95.633,9.0,26
417,AR57Z841187B9B7D7D,Gregory Isaacs,reggae,160.011,3.0,32
418,AR82DJK1187B991107,The Pharcyde,rock and indie,38.233000000000004,0.0,52
419,ARMUC731187B9A172D,Azis,,98.15100000000001,0.0,36
420,ARWD25M1187FB4C563,Amy Winehouse,uk,91.198,10.0,33
421,ARYF20K1187B9B76BD,George Lopez,,75.467,4.0,23
422,ARRESZG1187B9A3FBF,Les Hou-Lops,,103.29,2.0,42
423,ARD88QA119B3403A02,The Cosmosamatics,,65.054,3.0,60
424,ARIHI8H1187B9B0058,Jackie Edwards,,161.796,1.0,43
425,ARHO1WI1187B98CB84,Michael Card,contemporary christian,115.258,6.0,41
426,ARWI6LR1187FB46E9F,Richard Galliano,,230.99200000000002,0.0,62
427,ARUWB5W1187B98D7A1,Ensiferum,finnish,179.988,7.0,30
428,ARR9XHK1187FB3894D,Leila Chicot,,90.008,2.0,42
429,AR82DJK1187B991107,The Pharcyde / Big Boy / Schmooche Cat / Randy Mack,rock and indie,95.816,1.0,52
430,ARIUQZL1187FB4303B,Erkki Junkkarinen,,100.61200000000001,4.0,22
431,ARQ05GM1187B990512,A Static Lullaby,,80.41,7.0,48
432,ARBD4QW1187FB42153,Scar Symmetry,melodic death metal,150.086,6.0,51
433,AR8QW7Y119B866993A,Oztara,,191.929,3.0,25
434,ARJAVK71187B989FEF,Sonia Dersion,,173.93599999999998,5.0,13
435,AR0S7TA1187FB4D024,Christina Aguilera,pop and chart,117.984,6.0,17
436,ARVD9M11187FB49291,Headhunter,,153.55100000000002,8.0,49
437,ARV1ALU1187FB4D77E,Eighteen Visions,,131.079,6.0,11
438,ARVZPW91187FB4D73C,Baby Huey & The Baby Sitters,,132.97299999999998,2.0,19
439,ART70HI1187B9A37BC,Elmore James,blues,97.03,0.0,36
440,ARCICZN11EB9C810B3,Rising Lion,,88.137,7.0,37
441,ARW9QSZ1187FB4B93E,George Harrison,british,133.38299999999998,6.0,49
442,AR633SY1187B9AC3B9,Weezer,american,142.68,2.0,32
443,ARDQO721187FB3C6D9,Rodney O & Joe Cooley,,107.185,1.0,18
444,ARUF71J1187FB511C1,Boots Randolph,saxaphone,101.485,0.0,38
445,AREP8KM1187B9A3A7B,Jackson United,,90.63600000000001,10.0,58
446,ARD88QA119B3403A02,The Cosmosamatics,,61.486999999999995,8.0,37
447,ARQXAUH1187B9BA010,Bobbie Gentry,classic pop and rock,152.434,2.0,19
448,ARLH4CH11C8A4173EC,Creedence Clearwater Revived,,121.23200000000001,0.0,28
449,ARRHVVL1187B991E41,The Johnny Otis Orchestra,,105.26799999999999,5.0,44
450,ARCEOW71187B9A5A71,B.A.D.,classic pop and rock,95.655,0.0,18
451,ARHBYTA1187FB3C812,Luar Na Lubre,country-es,229.91299999999998,2.0,56
452,ARX0IEI1187FB4FF4B,Circular,,75.127,1.0,38
453,ARHEQ501187FB4F898,Fruko Y Sus Tesos,,106.76899999999999,10.0,40
454,AR19GQN1187FB3ACF5,The Bucketheads,pop and chart,120.876,9.0,5
455,ARIPLUN1187B99B9F9,The Police,british,123.65700000000001,7.0,41
456,ARM9Q581187B98E984,Kinky,,144.954,7.0,10
457,AR3752L1187FB4B67E,The Real Kids,boston,147.661,10.0,27
458,ARR8AIK1187B9A0BCE,Eddie Boyd,,84.22399999999999,2.0,42
459,ARIFTCD11F4C84086D,Tha Chamba,,172.287,8.0,35
460,AR6BIWA1187B9ABAE8,Jack Orsen & Taktlo$$,,167.90200000000002,10.0,27
461,ARYWU5F1187B9A77BE,Olov Johansson_ Catriona Mckay,,74.046,7.0,24
462,AR37ILI1187B98E27B,Shriekback,english,100.15,2.0,39
463,ARPKATM1187B9B76E6,Hatebreed,,85.771,0.0,36
464,ARFZSPU1187B9B5BA9,John Frizzell,production music,210.898,10.0,20
465,AREPD8D1187FB3F5BC,Sister Hazel,,140.259,5.0,31
466,AR93D4D1187FB3ACAD,J.J. Cale,classic pop and rock,133.398,6.0,51
467,AR858UO1187FB437B4,Precious Bryant,,91.538,4.0,7
468,ARF2EHS1187B994F4E,Kings Of Leon,american,114.73,9.0,15
469,AROF4LP1187FB41C51,Selena,,106.43799999999999,9.0,26
470,AR8LMZM1187B9A8160,Brooke Valentine,,111.936,1.0,18
471,AREUYDJ1187B9BA040,Krystof,czech,93.015,2.0,46
472,ARCP8YG1187B997D72,Claire Hamill,,101.662,9.0,58
473,ARP07GD1187B9B9DA4,Los Originales De San Juan,,179.502,5.0,13
474,ARQ76LG1187B9ACD84,Black Flag,hardcore punk,70.649,0.0,36
475,ARA373P1187B9A74C7,Barbarito Diez,,85.87799999999999,0.0,52
476,ARBZHTB1187FB3A725,Aaron Watson,,155.89600000000002,4.0,25
477,AR82GTS1187FB5662F,Mary Black,irish folk,163.567,5.0,47
478,AR2EHC11187B9AD895,Satan's Host,,121.553,10.0,57
479,ARCT5P61187FB3D950,The Impressions,rock and indie,81.586,1.0,52
480,AR0WLH6119B8669027,Owl City,united states,150.066,5.0,47
481,ARDK5LC1187B9AB681,Bobby Bland,,105.927,2.0,60
482,AR5BLB01187FB57E99,Headliners,,88.001,4.0,7
483,ARGAWJY11F50C50904,Jane Winther,,27.163,8.0,9
484,ARSYOWS1187FB41157,The Rascals,rock and indie,113.05799999999999,2.0,42
485,AR97EHA1187B98AD5F,Blind Blake,ragtime,86.99700000000001,0.0,52
486,ARLZ2LD1187B9B17FD,Emilia,swedish,86.62,7.0,48
487,ARGWFMR1187B98D0E7,CA3mplices,,100.051,0.0,61
488,ARMT23H1187B995083,Emilio,,205.333,10.0,34
489,ARV6QHT1187FB5537A,Nana Caymmi,,179.575,10.0,29
490,ARXY0SI1187B9B3064,Kasia Stankiewicz,,134.05100000000002,0.0,4
491,ARNDBEM1187B9A2918,Turisas,,160.009,0.0,28
492,ARDNW1B1187FB4ABBB,ChA(c)co Feliciano And Joe King,,87.976,5.0,54
493,AR5JR4O1187FB35F58,Cache Cache,,125.00299999999999,3.0,32
494,ARYKXSD1187B9A4DAD,David Hudson,,158.321,4.0,0
495,ARABTW91187FB3A73B,David Summers,,132.858,0.0,18
496,ARIPQAE11F4C83B78A,Rummage,,95.50299999999999,10.0,40
497,ARUDPRC1257509BA98,Adr Lavey,,96.007,6.0,24
498,ARJAZLO11F4C83B642,Bill Boyd's Cowboy Ramblers,,99.48700000000001,9.0,40
499,ARSKSFC1264D0E32F8,Canis Dirus,,200.169,9.0,29
500,ARMD0G81187B99A519,Vickie Winans,,124.194,10.0,3
501,ARZCXO91187FB53708,Justin,,109.70200000000001,10.0,33
502,AR1LQNB1187B9A6AE5,La Portuaria,,122.113,0.0,8
503,ARVAWTX1187B9A9990,Antonis Remos,greek,117.671,0.0,4
504,ARKXLIJ1187B9A4C54,Percy Faith And His Orchestra,,179.264,2.0,56
505,AROBERX1187B9B437A,Stars Like Fleas,,103.936,5.0,22
506,AREDW1C1187B9ACAC2,Gaetano Donizetti,classical,107.536,4.0,54
507,AR6PJ8R1187FB5AD70,Shakira,colombian,115.066,4.0,53
508,ARAHQDS1187FB55275,Maysa,brazilian,91.191,10.0,58
509,AR43KFF1187B9B74B1,Little Freddie King,,100.01100000000001,9.0,50
510,AR21YNH1187FB49649,Ms. Dynamite,rnb,125.916,9.0,5
511,AR72THZ1187B9974EF,Andy Russell,,85.311,0.0,52
512,ARA3I0J1187FB57869,Blink-182,american,200.71599999999998,7.0,1
513,AROF4LP1187FB41C51,Selena,,182.168,7.0,35
514,ARXOKNT1187B9AA521,Kali,,138.048,6.0,49
515,ARMD0G81187B99A519,Vickie Winans,,79.734,9.0,40
516,ARA0YAE1187B9B1D16,John Brown,,87.45299999999999,4.0,54
517,AR4CH531187FB4EA21,Abysmal Dawn,,125.086,7.0,17
518,ARPGPI81187B98AEEA,Chaotica,,135.072,4.0,44
519,AR1KMPF1187B99AA98,Lara & The Gumbo Lickers,,93.425,8.0,45
520,ARJIWJH1187FB3F6B9,Elvin Bishop,,150.013,7.0,35
521,ARK82DC1187B9A1FEB,Gordon Jenkins,,66.988,5.0,22
522,ARECPYG11C8A42B5BF,1. Futurologischer Congress,,80.315,0.0,61
523,AR0CDSK1187FB52ED6,Asleep At The Wheel,folk,126.53299999999999,0.0,8
524,AR0NKFJ1187B9AF1FF,Neil Innes,,141.116,7.0,17
525,ARGEKDX1187FB3A5BF,Marcus Miller,,152.194,0.0,43
526,ARSTSEH121318C5B01,Siouxsie,,115.03299999999999,8.0,11
527,ARCP8YG1187B997D72,Claire Hamill,,178.725,9.0,20
528,ARFFDZU1187FB50682,Alan Silvestri,american,154.172,8.0,51
529,ARFZNR41187B990AF7,Sunnyland Slim,,150.86700000000002,9.0,15
530,ARZ05QG1187FB3843E,Byther Smith,,94.554,0.0,38
531,AR0693R1187FB59D32,Dusminguet,world,196.188,5.0,47
532,ARBON001187B99BAD8,Rudolph Valentino,,101.62100000000001,7.0,37
533,AR4PZLK1187B999B4E,Sylvia Patricia,,144.07299999999998,2.0,32
534,ARQDWBG1187B9891D7,Zeromancer,industrial rock,90.027,2.0,42
535,AR0AVIB1187FB37D01,Regina Belle,,67.745,0.0,52
536,ARIXCFZ1187B991009,Two Man Advantage,,210.982,0.0,56
537,ARV3CRH1187B9A1B21,Green Day,punk rock,101.08,7.0,24
538,ARN03F71187FB4E3F4,Ayo,soul and reggae,128.02200000000002,10.0,6
539,ARTB5PP1187FB523B7,Donny Hathaway,rock and indie,92.98,5.0,23
540,ARO32TC1187FB39461,Chico,,126.93799999999999,4.0,44
541,AR6GJDZ1187B991E46,KALIMBA,rock,80.484,0.0,52
542,ARZDUML1187B9AD101,SKOLD vs. KMFDM,swedish,127.0,10.0,55
543,ARIW1BH1187FB4C94A,Architecture In Helsinki,rock and indie,100.03200000000001,5.0,22
544,AR0DSOO1187B9B855E,Wailing Souls,,124.788,0.0,8
545,AR6AGJV1187FB504BA,Kitaro,new age,143.291,8.0,5
546,ARSW5F51187FB4CFC9,Alice In Chains,grunge,107.845,10.0,26
547,ARD0FN11187B9B25CD,Bobby Darin,american,90.18,5.0,54
548,ARXGWNG1187FB503A5,Ini Kamoze,pop and chart,100.34200000000001,9.0,33
549,ARF9EI11187B9AB66C,9th Wonder featuring Defcon_ Phonte,,137.534,10.0,15
550,AR3752L1187FB4B67E,The Real Kids,boston,179.13,2.0,14
551,ARQATWU1187B98EE26,Ill Nino,new metal,104.984,8.0,48
552,ARORSBT11F50C4A96B,De La Ghetto,,97.02,7.0,48
553,ARKLA8V1187B999B68,Baroness,stoner metal,176.06599999999997,10.0,34
554,ARTE9CG1187B99B1AF,DMX / Eve / Jadakiss,performance name,185.09400000000002,10.0,29
555,ARNUPIM11F4C83BD4D,Melt Banana,,86.571,10.0,26
556,ARO7FES1187B9A59BE,M.I.K.E.,,140.033,10.0,6
557,AR9KWJK1187FB4A531,Willie Rosario,,197.458,7.0,1
558,ARBPXW61187B99D5D9,Jude Taylor & His Burning Flames,folk,102.73100000000001,10.0,58
559,AR6892W1187B9AC71B,Placebo,alternative rock,142.116,8.0,5
560,ART5MUE1187B98C961,Metallica,metal,167.486,1.0,62
561,ARPNDSH1187B9B942F,Sui Generis,,124.604,7.0,10
562,AR0WXWU1187B9AB33F,The Red Telephone,,117.329,2.0,32
563,ARHUQUF1187FB382E6,T-Bone,,208.416,0.0,56
564,ARBXBQR1187FB56FA5,Bill Douglas,,105.535,10.0,58
565,ARPOPBQ11F4C83D36D,DJ Spinn featuring Traxman,,159.959,4.0,13
566,AREKO1L1187B997EFE,The Radio Dept.,,88.02,9.0,58
567,AREGV3K1187B9AF614,MAPtley CrA1/4e,rock and indie,127.745,7.0,51
568,AR8S3OI1187B9B92E4,Shy FX & T Power,drum and bass,88.973,4.0,7
569,ARXP9GE1187FB3ED0E,Becky Baeling,,132.892,7.0,49
570,ARO0QD41187FB3AB0A,Keb' Mo',classic pop and rock,89.96600000000001,2.0,42
571,ARQAXT91187B99103A,UKW,,97.36200000000001,0.0,36
572,ARNUFGE1187B9B7881,THE CHIFFONS,classic pop and rock,120.712,3.0,42
573,ARITKAJ122BCFCA169,S. Solis y Orquesta,production music,63.007,0.0,61
574,ARYV1OT1187B9B4C8E,Commander Cody And His Lost Planet Airmen,country,104.823,4.0,23
575,ARGOLWM1187B98CEDE,Commissioned,,157.869,8.0,35
576,AR8WHEJ1187B98CDCA,Dee Clark,,91.704,8.0,37
577,ARF0COO1187B99B9EF,Cauterize,,97.148,1.0,18
578,ARC1CJB1187B99FCA4,Laurie Berkner,,144.71,5.0,53
579,ARCZ42S1187B98C0D7,DJ Slugo,,150.056,1.0,59
580,AR95QS71187FB3F49A,Joi,,95.973,7.0,37
581,ARIWB161187B9AA1D5,Simon & Garfunkel,folk,151.5,7.0,35
582,ARVUN5F1187FB4CCC7,Beenie Man Featuring Wyclef And Redman,soul and reggae,79.82300000000001,1.0,38
583,AR7BMMV1187FB5B2D7,Robben Ford,jazz and blues,111.90299999999999,9.0,57
584,ARC28SN1187B989049,Greater Vision,,135.955,10.0,15
585,ARUSOMY1187FB4D3B4,Anti-Flag,punk rock,141.334,6.0,11
586,ARS6HDE1187B99CA29,Joe Lynn Turner,,86.665,5.0,23
587,ARXPE571187FB4AFD0,Rickie Lee Jones,classic pop and rock,70.331,7.0,24
588,ARYSHL01187B9AAEC7,Hysterie,,130.032,0.0,4
589,AR6F6I21187FB5A3AA,Aesop Rock,hip hop,167.90900000000002,4.0,47
590,ARBUHDB1187FB3E72C,Bobby Vee,,117.454,7.0,37
591,ARARFT81187FB41EEA,Alfredo GutiA(c)rrez,,86.199,10.0,58
592,ARA3VJJ1187FB3F5A6,Shelby Lynne,alternative country,121.773,7.0,37
593,AR6C6VO1187FB4E267,Tora Tora,,140.984,9.0,57
594,ARYVO9V1187B9B1FC6,Franz Ferdinand,scottish,143.679,7.0,49
595,ARWA8AH1187FB3FC84,Hot Chip,uk,126.14,1.0,4
596,AR9JNFU1187B9B9868,Gal Costa,mpb,137.941,9.0,57
597,AR1DR0E1187FB48F61,Kathy Mattea,classic pop and rock,146.894,1.0,8
598,ARSF0K11187B9AF319,James Taylor,production music,102.756,7.0,11
599,ARFY8NV1187B9B1961,Der Moderne Man,,147.679,4.0,31
600,ARHI20L1187FB4C997,Jeff Beck,classic pop and rock,145.917,4.0,31
601,ARZY28S1187FB40BAB,Taboo,,131.968,9.0,55
602,ARNR58F1187FB52FA9,BigElf,,64.006,0.0,36
603,AR202MX1187B9B0383,Tanto Metro & Devonte,hip hop rnb and dance hall,105.671,6.0,45
604,ARDAONS11F4C844929,Ray Kane,,163.385,9.0,20
605,AROLZEM1187B9A805E,Ashes to Ashes,,94.88799999999999,7.0,48
606,ARJGIOD1187B9AE920,Kelly Clarkson,american idol,135.914,9.0,3
607,AR05VW21187FB407B4,Fudge Tunnel,,120.70299999999999,10.0,5
608,AR64N1H1187B996199,Edgar Bori,,117.295,10.0,57
609,AR6Y8JF1187B9BA1D5,Jimmy Witherspoon,,94.105,3.0,60
610,ARGMXQW1187FB54C34,Eliane Elias,brazilian,95.111,5.0,54
611,ARMSW7X1187FB5B504,Dave Eggar,los angeles,100.89299999999999,1.0,36
612,AR180PG1187B997BAE,Donnie Brooks,,113.08200000000001,0.0,8
613,ARNJVSL1187B99AFD4,2raumwohnung,german,125.995,7.0,10
614,ARVWNTI1269FB34C59,SOJA,,145.94899999999998,5.0,0
615,AR9YWMS1187FB43A34,Dinosaur Jr.,rock and indie,152.461,0.0,59
616,ARP9QX11187FB50EEB,Ulytau,,140.13,5.0,44
617,ARSVRVA1187B99228A,The Nelons,,108.914,7.0,11
618,AR1GNFR1187B9AD1FD,The Exies,,113.32600000000001,10.0,50
619,ARZU9NI1187B9AEE08,Babylon Disco,,89.927,0.0,38
620,AR22KLC1187B98E812,Kaija Koo,finnish,121.98100000000001,2.0,32
621,AROVSYC119B3403921,Gus Viseur,,90.177,2.0,42
622,ARUGX5X1187FB468C4,Dino,,95.179,0.0,38
623,ARA7WV51187FB532B0,GG Allin,punk,74.82,8.0,37
624,AR16T2D1187B98ABF4,Zimbabwe Legit,,100.145,1.0,39
625,ARWDP431187FB56492,Spinal Tap,comedy,129.31799999999998,4.0,0
626,ARFY8NV1187B9B1961,Der Moderne Man,,105.29,4.0,54
627,AR0XSOO1187B9B9E88,Buzzcocks,uk,176.153,4.0,47
628,ARHZCG01187B99E4DE,Stanley Clarke,rock,84.064,2.0,46
629,AR1LQNB1187B9A6AE5,La Portuaria,,112.071,9.0,5
630,ARI8GY11187B988DF4,Hemdale,,108.917,10.0,40
631,ARE0OLY1187B9AD19F,Jesse Malin and The St. Marks Social,rock and indie,126.105,9.0,15
632,ARW1MUW1187FB4D5A1,3 Doors Down,alternative rock,86.82,4.0,23
633,ARWQ2DR1187B98FF28,Ma Rainey,,99.07600000000001,4.0,23
634,ARY02GH1187B99B223,Zombie Girl,electronic,129.984,1.0,4
635,AR6CLFP1187B9ACB94,Daniel Johnston,dance and electronica,106.742,0.0,8
636,ARFELOH1187B991F95,Niraj Chag,desi,90.01299999999999,9.0,58
637,AR3THYK1187B999F1F,JoAPSo Gilberto,brazilian,127.78200000000001,4.0,47
638,ARUZRFN1187B98AC05,Bone Thugs-N-Harmony,,101.167,9.0,33
639,ARDOOH01187B991055,Ultraviolence,,174.57,1.0,59
640,AR2PT4M1187FB55B1A,Los Chichos,,150.955,0.0,8
641,AR6WICD1187B998708,Christian McBride,,121.20100000000001,0.0,8
642,AR3GYKU1187B996AB9,Jim Kweskin,,160.981,10.0,27
643,ARHBWOZ1187FB3FD53,Utopia,,173.84099999999998,2.0,16
644,ARDI88R1187B98DAB2,Foxy Brown,,93.056,1.0,18
645,ARR3ONV1187B9A2F59,Muse,,127.54700000000001,4.0,44
646,ARMFOCL119B8668919,String Trio Of New York,,130.316,9.0,3
647,ARZEWUR1187FB53DC8,Enthroned,,90.66,2.0,21
648,ARMQHX71187B9890D3,Mastodon,heavy metal,173.205,5.0,13
649,ARUKJUP12086C14589,RamA3n Vargas;Vladimir Jurowski,,127.113,7.0,11
650,ARO0EUG1187B9AC250,Portable,south african,116.005,10.0,6
651,AR0X3JJ1187FB3A9A7,Hank Locklin,,90.61,7.0,45
652,ART9VCW1187B9B6FE6,Lili Ivanova,,124.025,6.0,11
653,AR0DSOO1187B9B855E,Wailing Souls,,146.445,7.0,17
654,ARN7OQ21187FB5A6B3,Furry Lewis,,136.915,8.0,10
655,AR2ABYH1187B9A0C67,BrAPderna Djup,,135.407,9.0,5
656,AR1JGQT1187FB56878,Jo-El Sonnier,cajun,169.235,7.0,17
657,AR1ZYLH1187B98C159,Naughty By Nature;Naughty By Nature featuring Zhane,rock and indie,91.98100000000001,0.0,8
658,ARKPDBH1242077DEB1,Murskahumppa,,130.756,9.0,3
659,ARP32X81187B99EBF5,Vanessa Bell Armstrong,,120.977,2.0,42
660,ARH6W4X1187B99274F,Radiohead,rock,150.84799999999998,0.0,43
661,ARXP7MQ1187FB3AC5F,Dave Hollister,,118.052,6.0,49
662,ARB06Z71187B99049A,Seamus Egan,folk,60.11,0.0,52
663,ARMBDNQ1187FB3F3EC,Arthur Tracy,,138.25,5.0,44
664,AR1PCLK1187FB5BBFF,Angelo Badalamenti,soundtrack,67.405,9.0,50
665,AR8LD3R1187FB4D08F,C.C. Adcock,,172.71599999999998,7.0,1
666,ARTE9CG1187B99B1AF,DMX,performance name,106.76899999999999,10.0,26
667,ARBM57Q1187B9AF97C,James Horner,soundtrack,76.499,2.0,60
668,AR6AGJV1187FB504BA,Kitaro,new age,35.931,10.0,50
669,ARWG0541187FB364EC,Las Ketchup,spanish,167.954,0.0,62
670,ARFG9M11187FB3BBCB,C-Side & Petit Mal,,135.08700000000002,4.0,31
671,AR7CCCC1187FB578FF,Don Gibson,american,80.738,2.0,60
672,ARJJRZ41187FB4C856,Jewel,,85.316,0.0,61
673,AR9RTS51187B996CC8,John Legend [feat. Buju Banton],british,162.876,5.0,25
674,ARI6OUG1187B989234,Izzy,,88.76100000000001,1.0,61
675,ARODBRG1187FB3FD99,Nick Cave & The Bad Seeds,seen live,116.62100000000001,0.0,28
676,ARG9E8O1187B99AB4F,Bury Your Dead,,123.635,4.0,31
677,ARYA9ZH119B8668A81,Our Time Down Here,,126.4,6.0,49
678,ARXCUQE1187B9ADD91,Pee Wee King,,89.20100000000001,5.0,23
679,ARQPSAB1269FCD243F,Acorps de Rue,,73.13600000000001,5.0,22
680,ARSVRVA1187B99228A,The Nelons,,72.001,6.0,24
681,AR27XEH1187FB4EC83,Les Blaireaux,french,140.173,0.0,8
682,AR02YGA1187B9B8AC4,Bersuit Vergarabat,,135.982,6.0,17
683,ARRXG5Y1187B9AA016,G-Unit,hip hop rnb and dance hall,88.04299999999999,10.0,26
684,ARGO67V1187B9968D2,Saosin,post-hardcore,85.029,6.0,9
685,AR039B11187B9B30D0,John Williams,,138.50799999999998,2.0,32
686,AR2PNSZ1187B9AF0A4,Pardesi,,106.43799999999999,1.0,39
687,ARWYDXE12420780913,Baby Grand,,114.01100000000001,9.0,33
688,ARMLW331187B9923F9,DJ Ostkurve,,137.951,9.0,3
689,ARHK7A51187FB411D8,Roy Rogers,,121.815,5.0,31
690,ARO89GU1187B98ADA2,Reni,,92.68,0.0,36
691,ARN5BHA1187B99E072,Leonard Kwan,hawaiian,83.065,10.0,40
692,ARMEUT11187B9BA155,Steve Riley & The Mamou Playboys,folk,225.669,0.0,56
693,AR5DXUU1187B9B0E42,Falco,austrian,94.777,10.0,50
694,ARPEJMN11F4C84080E,New Roanoke Jug Band,,96.212,0.0,36
695,ARDDTL91187B9974A7,Warren Barfield,,117.985,10.0,15
696,AR0CANF1187B9AF35F,Dilated Peoples,hip hop rnb and dance hall,165.546,10.0,27
697,ARUT60Q1187B9B90E9,Orquesta Broadway,,95.243,9.0,33
698,ARUYVDC12086C11D5C,Fever Ray,sverige,64.811,0.0,38
699,ARELA4P1187B991507,Charles Williams,production music,102.95,5.0,54
700,AR9OLFX1187B9A5762,Bob Wills,,95.655,7.0,37
701,ARMBR4Y1187B9990EB,David Martin,,133.925,4.0,44
702,AR1VWD91187FB4CE99,The Animals_ Sonny Boy Williamson,british,81.111,10.0,50
703,ARZJFLE12086C117FF,MN,,136.95,10.0,55
704,AR8Q4RZ1187FB46BDC,T-Bone Walker,,162.855,8.0,1
705,ARJJRZ41187FB4C856,Floor,,144.803,4.0,31
706,ARHO1WI1187B98CB84,Michael Card,contemporary christian,122.40299999999999,9.0,3
707,AROBQ0B1187FB404F6,Walter Jackson,,78.453,5.0,22
708,ARYUHNV1187FB482AF,Megadrums,,118.713,10.0,55
709,ARZCXO91187FB53708,Justin,,81.38,1.0,38
710,AR8U8G41187B9A833B,Tim Exile,deutschland,141.836,0.0,8
711,AR8W2DS1187B9B6E36,Alex Theory,,100.295,9.0,58
712,ARYNSN31187FB4C573,Bizzy Bone Presents,,81.90100000000001,4.0,23
